"judge_result_id","eval_item_id","eval_run_id","judge_type","judge_label","error_type","overall_score","correctness_score","grounding_score","safety_score"
"2293","44568","183","rule_engine","fail","grounding_gap","0.5677","0.7518","0.9043","0.8411"
"2294","22431","8034","model_judge","needs_human_review","tool_failure","0.2572","0.872","0.5696","0.061"
"2295","18989","15395","model_judge","borderline","tool_failure","0.5901","0.5954","0.2248","0.1602"
"2296","31116","15178","hybrid_judge","needs_human_review","hallucination","0.2689","0.029","0.1278","0.5903"
"2297","12133","157","rule_engine","needs_human_review","hallucination","0.721","0.2653","0.5216","0.9361"
"2298","19899","14506","hybrid_judge","pass","format","0.688","0.9965","0.135","0.7614"
"2299","47890","9012","hybrid_judge","pass","tool_failure","0.5247","0.7306","0.1031","0.3011"
"2300","12569","19641","model_judge","pass","grounding_gap","0.2426","0.6787","0.8897","0.8507"
"2301","20817","14694","rule_engine","pass","none","0.2606","0.1162","0.5689","0.7377"
"2302","46207","17676","model_judge","pass","format","0.9825","0.7215","0.6384","0.384"
"2303","48022","11401","hybrid_judge","needs_human_review","reasoning","0.619","0.2487","0.5097","0.0197"
"2304","18355","18237","model_judge","fail","reasoning","0.9097","0.7888","0.532","0.462"
"2305","48911","22550","pairwise_ranker","pass","tool_failure","0.3596","0.3789","0.3394","0.7987"
"2306","20941","10623","pairwise_ranker","pass","format","0.73","0.2016","0.7659","0.1727"
"2307","38296","18095","hybrid_judge","needs_human_review","reasoning","0.0373","0.7006","0.7615","0.3102"
"2308","11277","5377","rule_engine","borderline","reasoning","0.358","0.1939","0.458","0.7968"
"2309","18581","12772","rule_engine","borderline","policy","0.9879","0.6329","0.8132","0.8254"
"2310","5781","6782","model_judge","pass","format","0.2923","0.6811","0.4614","0.8942"
"2311","45821","14548","model_judge","needs_human_review","format","0.6743","0.3682","0.3532","0.9427"
"2312","5369","5019","pairwise_ranker","fail","format","0.2174","0.246","0.9715","0.2066"
"2313","8736","3492","hybrid_judge","borderline","none","0.2998","0.9306","0.9198","0.6365"
"2314","22808","24612","rule_engine","pass","reasoning","0.1574","0.2867","0.986","0.4353"
"2315","46343","13619","pairwise_ranker","needs_human_review","hallucination","0.1192","0.4012","0.7362","0.3504"
"2316","48210","18844","rule_engine","borderline","policy","0.362","0.5335","0.0308","0.5645"
"2317","33505","7892","pairwise_ranker","pass","tool_failure","0.9248","0.353","0.5448","0.8046"
"2318","33039","7195","hybrid_judge","fail","tool_failure","0.9833","0.3509","0.2634","0.5966"
"2319","23305","17451","pairwise_ranker","needs_human_review","grounding_gap","0.2056","0.2288","0.9866","0.1496"
"2320","4650","24296","pairwise_ranker","pass","reasoning","0.9437","0.743","0.3892","0.4191"
"2321","47500","24511","hybrid_judge","needs_human_review","grounding_gap","0.5333","0.9306","0.347","0.3716"
"2322","35188","12888","pairwise_ranker","needs_human_review","policy","0.3046","0.7829","0.649","0.1588"
"2323","38215","4544","model_judge","needs_human_review","reasoning","0.9652","0.1315","0.9305","0.7693"
"2324","15370","5067","model_judge","needs_human_review","format","0.5878","0.3454","0.7326","0.639"
"2325","21127","13768","hybrid_judge","pass","policy","0.1767","0.5405","0.5621","0.0302"
"2326","45008","15769","hybrid_judge","borderline","none","0.2793","0.876","0.4313","0.3102"
"2327","20469","23454","pairwise_ranker","borderline","policy","0.7608","0.4437","0.5464","0.353"
"2328","35490","10143","pairwise_ranker","needs_human_review","reasoning","0.1846","0.4302","0.6133","0.7062"
"2329","7806","16507","model_judge","needs_human_review","format","0.147","0.0976","0.9858","0.9949"
"2330","4194","1030","hybrid_judge","needs_human_review","hallucination","0.7704","0.8505","0.4607","0.3823"
"2331","27288","18707","model_judge","borderline","policy","0.1415","0.9527","0.4297","0.6334"
"2332","2893","19355","model_judge","needs_human_review","grounding_gap","0.8112","0.2499","0.5452","0.0391"
"2333","10641","13497","rule_engine","needs_human_review","hallucination","0.6719","0.8013","0.1128","0.5301"
"2334","4589","23127","hybrid_judge","fail","policy","0.0919","0.0991","0.7756","0.3786"
"2335","24319","17565","pairwise_ranker","fail","none","0.1193","0.2962","0.4168","0.1316"
"2336","8422","2622","model_judge","borderline","grounding_gap","0.5308","0.0142","0.4711","0.966"
"2337","2079","23349","rule_engine","borderline","policy","0.7907","0.9267","0.5263","0.8175"
"2338","30309","3410","model_judge","borderline","grounding_gap","0.3234","0.4847","0.5708","0.6972"
"2339","28525","19219","rule_engine","borderline","format","0.0523","0.9262","0.7466","0.5737"
"2340","40278","9731","model_judge","borderline","tool_failure","0.4359","0.053","0.3211","0.3961"
"2341","10006","18114","hybrid_judge","pass","tool_failure","0.663","0.356","0.5263","0.7957"
"2342","12325","3622","model_judge","fail","hallucination","0.9935","0.2857","0.5917","0.8777"
"2343","37953","353","model_judge","pass","policy","0.005","0.4665","0.943","0.1202"
"2344","40420","24169","model_judge","borderline","none","0.9853","0.0007","0.6059","0.7613"
"2345","10174","10547","model_judge","borderline","format","0.7856","0.5811","0.9037","0.0048"
"2346","15563","6859","model_judge","borderline","tool_failure","0.8441","0.7345","0.3207","0.2403"
"2347","46475","23627","hybrid_judge","needs_human_review","tool_failure","0.8307","0.8717","0.1195","0.4976"
"2348","47952","21542","rule_engine","fail","tool_failure","0.4535","0.6259","0.681","0.5581"
"2349","30214","21856","rule_engine","needs_human_review","hallucination","0.9096","0.127","0.253","0.8466"
"2350","14043","16371","hybrid_judge","fail","policy","0.2333","0.5349","0.3061","0.905"
"2351","17319","7259","rule_engine","borderline","hallucination","0.9112","0.6216","0.124","0.0307"
"2352","20341","9343","hybrid_judge","needs_human_review","format","0.8637","0.5186","0.5644","0.2758"
"2353","24335","21827","pairwise_ranker","pass","hallucination","0.748","0.0036","0.0122","0.0513"
"2354","47643","4912","pairwise_ranker","fail","policy","0.7465","0.7996","0.3105","0.3079"
"2355","15284","22488","rule_engine","borderline","format","0.8791","0.2934","0.4812","0.2314"
"2356","7245","22435","hybrid_judge","needs_human_review","none","0.2011","0.7463","0.1473","0.7901"
"2357","368","12151","rule_engine","needs_human_review","policy","0.7704","0.2657","0.3864","0.7156"
"2358","29395","11975","hybrid_judge","pass","policy","0.1102","0.8106","0.3569","0.2219"
"2359","35310","12832","model_judge","fail","none","0.1504","0.026","0.574","0.0668"
"2360","27808","8580","rule_engine","borderline","policy","0.5687","0.4849","0.8474","0.5123"
"2361","10001","1124","model_judge","fail","none","0.216","0.623","0.7077","0.7475"
"2362","10658","7709","rule_engine","borderline","hallucination","0.2711","0.813","0.7523","0.6792"
"2363","20724","16856","model_judge","borderline","hallucination","0.0633","0.2422","0.3853","0.4429"
"2364","17646","12029","model_judge","fail","none","0.5553","0.141","0.0746","0.3743"
"2365","14504","1011","rule_engine","needs_human_review","reasoning","0.9393","0.372","0.8239","0.3647"
"2366","38612","429","hybrid_judge","borderline","none","0.7261","0.877","0.4747","0.0501"
"2367","32701","11143","pairwise_ranker","borderline","hallucination","0.5458","0.0685","0.4374","0.7827"
"2368","7993","10219","pairwise_ranker","fail","tool_failure","0.813","0.5348","0.5985","0.5215"
"2369","42354","24346","model_judge","fail","policy","0.9879","0.8844","0.5214","0.0209"
"2370","31224","14850","rule_engine","needs_human_review","grounding_gap","0.0831","0.5174","0.8069","0.836"
"2371","35217","5490","rule_engine","needs_human_review","tool_failure","0.6186","0.1423","0.3098","0.9852"
"2372","5100","18026","hybrid_judge","borderline","grounding_gap","0.496","0.8401","0.8228","0.5694"
"2373","29039","24078","pairwise_ranker","borderline","policy","0.2719","0.6674","0.4255","0.7685"
"2374","20499","15684","model_judge","fail","hallucination","0.1405","0.7529","0.7631","0.197"
"2375","27849","18358","hybrid_judge","borderline","reasoning","0.7754","0.214","0.5337","0.8058"
"2376","11376","17834","rule_engine","fail","hallucination","0.7594","0.3486","0.9681","0.5599"
"2377","21653","9350","rule_engine","borderline","format","0.111","0.0798","0.4087","0.6575"
"2378","6700","9468","rule_engine","needs_human_review","reasoning","0.2153","0.4545","0.5287","0.8541"
"2379","7774","4705","hybrid_judge","fail","format","0.9291","0.111","0.985","0.3553"
"2380","29656","17188","hybrid_judge","needs_human_review","none","0.1924","0.5688","0.5477","0.8077"
"2381","45865","24202","model_judge","pass","policy","0.5356","0.2862","0.3443","0.6865"
"2382","25964","9024","pairwise_ranker","needs_human_review","reasoning","0.4414","0.4636","0.1912","0.0157"
"2383","11701","5587","model_judge","pass","grounding_gap","0.4458","0.8674","0.3158","0.019"
"2384","42438","20518","rule_engine","pass","none","0.8104","0.6014","0.2484","0.8521"
"2385","33208","11712","hybrid_judge","pass","hallucination","0.1545","0.5958","0.9879","0.7495"
"2386","30946","15090","rule_engine","borderline","reasoning","0.2513","0.5821","0.4228","0.2226"
"2387","14522","1381","model_judge","borderline","grounding_gap","0.2214","0.8313","0.1804","0.0664"
"2388","6026","13857","hybrid_judge","fail","reasoning","0.226","0.4492","0.2779","0.2502"
"2389","47893","9437","hybrid_judge","pass","grounding_gap","0.3879","0.3413","0.6317","0.6372"
"2390","20857","20769","model_judge","needs_human_review","format","0.3099","0.3105","0.5183","0.691"
"2391","5161","12637","pairwise_ranker","fail","format","0.7969","0.9282","0.1647","0.6772"
"2392","31466","16433","hybrid_judge","fail","grounding_gap","0.5064","0.6378","0.3365","0.4567"
"2393","17543","15655","hybrid_judge","borderline","none","0.1743","0.8638","0.2634","0.0993"
"2394","40853","20929","model_judge","needs_human_review","none","0.4653","0.0933","0.8395","0.3819"
"2395","20708","1611","hybrid_judge","borderline","tool_failure","0.0179","0.5735","0.9109","0.7899"
"2396","27805","974","model_judge","fail","hallucination","0.0872","0.7711","0.5264","0.8343"
"2397","3918","3992","pairwise_ranker","fail","none","0.4731","0.1485","0.2305","0.5101"
"2398","46187","18202","model_judge","needs_human_review","policy","0.962","0.2327","0.8859","0.7597"
"2399","40186","544","rule_engine","needs_human_review","none","0.1217","0.6787","0.2057","0.4578"
"2400","43965","9862","hybrid_judge","pass","hallucination","0.7989","0.9357","0.1428","0.7247"
"2401","37589","3008","model_judge","borderline","hallucination","0.8749","0.1069","0.5831","0.3615"
"2402","46613","8911","rule_engine","pass","format","0.0876","0.4946","0.6248","0.7093"
"2403","23334","2888","model_judge","pass","hallucination","0.0598","0.6839","0.0612","0.1523"
"2404","45052","23457","rule_engine","borderline","format","0.7369","0.0418","0.5856","0.8859"
"2405","20889","21576","rule_engine","borderline","reasoning","0.8808","0.0226","0.9235","0.0072"
"2406","25953","24212","pairwise_ranker","needs_human_review","reasoning","0.3713","0.0172","0.2184","0.5878"
"2407","13292","13415","model_judge","needs_human_review","reasoning","0.9224","0.8739","0.9706","0.0761"
"2408","9862","8681","model_judge","fail","format","0.4627","0.8646","0.5847","0.5835"
"2409","44864","19155","hybrid_judge","fail","none","0.3225","0.5708","0.9226","0.609"
"2410","37544","9079","model_judge","needs_human_review","policy","0.9414","0.8022","0.6224","0.4369"
"2411","15111","8007","model_judge","pass","policy","0.4541","0.3963","0.6759","0.9513"
"2412","42394","6731","model_judge","needs_human_review","reasoning","0.3406","0.798","0.178","0.9825"
"2413","32617","20299","model_judge","borderline","hallucination","0.5199","0.1984","0.2841","0.5176"
"2414","45289","9069","rule_engine","needs_human_review","policy","0.1529","0.1605","0.4505","0.4141"
"2415","23012","22528","rule_engine","pass","tool_failure","0.105","0.0278","0.5974","0.9862"
"2416","21636","1488","hybrid_judge","pass","grounding_gap","0.4533","0.3001","0.8028","0.7172"
"2417","3993","21543","pairwise_ranker","pass","tool_failure","0.8764","0.7126","0.2736","0.768"
"2418","43463","10193","hybrid_judge","fail","format","0.7523","0.3921","0.752","0.172"
"2419","7076","17508","pairwise_ranker","pass","format","0.7601","0.4715","0.8767","0.2679"
"2420","37731","13808","hybrid_judge","fail","format","0.8747","0.2064","0.3605","0.366"
"2421","31721","19851","pairwise_ranker","borderline","reasoning","0.4911","0.9855","0.1974","0.557"
"2422","30875","21292","model_judge","pass","tool_failure","0.7168","0.7142","0.4541","0.3462"
"2423","14363","3870","pairwise_ranker","borderline","policy","0.55","0.1876","0.8854","0.7021"
"2424","44546","9898","model_judge","pass","tool_failure","0.1474","0.7075","0.625","0.554"
"2425","30553","6154","model_judge","pass","format","0.0962","0.5932","0.0469","0.8989"
"2426","27545","5376","hybrid_judge","fail","reasoning","0.4526","0.831","0.4707","0.849"
"2427","5434","13979","hybrid_judge","borderline","hallucination","0.3153","0.4755","0.4267","0.6784"
"2428","4535","2939","model_judge","needs_human_review","grounding_gap","0.9759","0.5618","0.0711","0.4346"
"2429","36259","18756","model_judge","needs_human_review","hallucination","0.5704","0.1414","0.9946","0.5174"
"2430","23033","11064","hybrid_judge","pass","policy","0.3433","0.1261","0.2078","0.1776"
"2431","18402","6976","hybrid_judge","fail","none","0.3886","0.2611","0.7605","0.7095"
"2432","18754","8997","rule_engine","pass","none","0.3321","0.9318","0.0264","0.0854"
"2433","1187","14001","hybrid_judge","pass","hallucination","0.934","0.2565","0.2103","0.6658"
"2434","12100","22471","model_judge","fail","grounding_gap","0.4994","0.2356","0.7939","0.3836"
"2435","3413","3969","model_judge","fail","reasoning","0.1424","0.9345","0.3668","0.3587"
"2436","31010","6059","model_judge","fail","grounding_gap","0.716","0.9883","0.8738","0.3454"
"2437","36425","19500","rule_engine","borderline","policy","0.7695","0.725","0.4234","0.045"
"2438","48172","21699","model_judge","pass","format","0.6011","0.6854","0.3855","0.497"
"2439","26817","15075","hybrid_judge","borderline","tool_failure","0.4055","0.2634","0.9376","0.0673"
"2440","15499","14827","rule_engine","pass","hallucination","0.8977","0.8074","0.8383","0.0657"
"2441","3376","5305","rule_engine","needs_human_review","format","0.0774","0.7558","0.1297","0.7894"
"2442","40592","7218","model_judge","fail","policy","0.3001","0.5918","0.5867","0.9657"
"2443","25346","2153","rule_engine","needs_human_review","grounding_gap","0.7126","0.8923","0.0255","0.6603"
"2444","3831","8554","hybrid_judge","needs_human_review","grounding_gap","0.8189","0.6094","0.6953","0.1642"
"2445","41874","3216","pairwise_ranker","pass","tool_failure","0.2434","0.8776","0.6464","0.0087"
"2446","18536","23736","hybrid_judge","borderline","none","0.3406","0.1388","0.5326","0.0592"
"2447","45452","39","model_judge","needs_human_review","grounding_gap","0.0384","0.4256","0.0481","0.6854"
"2448","46330","17179","hybrid_judge","borderline","grounding_gap","0.5054","0.3987","0.9103","0.338"
"2449","33482","19360","model_judge","borderline","policy","0.2449","0.2112","0.2986","0.345"
"2450","45940","17861","pairwise_ranker","fail","reasoning","0.8726","0.8777","0.1566","0.2077"
"2451","36234","20537","rule_engine","needs_human_review","hallucination","0.0007","0.2562","0.7279","0.0154"
"2452","16299","14177","rule_engine","needs_human_review","none","0.0095","0.6373","0.8381","0.9248"
"2453","30577","24706","hybrid_judge","needs_human_review","format","0.8018","0.7239","0.5085","0.7026"
"2454","15692","15534","hybrid_judge","needs_human_review","hallucination","0.5473","0.6806","0.0821","0.916"
