audit_log_id,event_time,actor_type,actor_id,event_category,action,resource_type,resource_id,result,risk_tier,details_json,correlation_id,immutable
AUD001210,2026-09-02T10:00:00,User,U0183,HUMAN_APPROVAL,Approve leave,leave_request,LR0025,Approved,Medium,"{""approval_request_id"":""APR00110"",""required_roles"":""Project_Manager""}",APR00110,true
AUD001211,2025-12-08T10:00:00,User,U0122,HUMAN_APPROVAL,Approve leave,leave_request,LR0026,Approved,Medium,"{""approval_request_id"":""APR00111"",""required_roles"":""Project_Manager""}",APR00111,true
AUD001212,2026-08-01T10:00:00,User,U0188,HUMAN_APPROVAL,Approve leave,leave_request,LR0027,Approved,Medium,"{""approval_request_id"":""APR00112"",""required_roles"":""Project_Manager""}",APR00112,true
AUD001213,2026-04-24T10:00:00,User,U0085,HUMAN_APPROVAL,Approve leave,leave_request,LR0028,Pending,Medium,"{""approval_request_id"":""APR00113"",""required_roles"":""Project_Manager""}",APR00113,true
AUD001214,2026-08-22T10:00:00,User,U0058,HUMAN_APPROVAL,Approve leave,leave_request,LR0029,Approved,Medium,"{""approval_request_id"":""APR00114"",""required_roles"":""Project_Manager""}",APR00114,true
AUD001215,2025-12-31T10:00:00,User,U0142,HUMAN_APPROVAL,Approve leave,leave_request,LR0030,Approved,Medium,"{""approval_request_id"":""APR00115"",""required_roles"":""Project_Manager""}",APR00115,true
AUD001216,2025-10-08T10:00:00,User,U0135,HUMAN_APPROVAL,Approve leave,leave_request,LR0031,Pending,Medium,"{""approval_request_id"":""APR00116"",""required_roles"":""Project_Manager""}",APR00116,true
AUD001217,2025-09-13T10:00:00,User,U0069,HUMAN_APPROVAL,Approve leave,leave_request,LR0032,Approved,Medium,"{""approval_request_id"":""APR00117"",""required_roles"":""Project_Manager""}",APR00117,true
AUD001218,2026-10-01T10:00:00,User,U0145,HUMAN_APPROVAL,Approve leave,leave_request,LR0033,Approved,Medium,"{""approval_request_id"":""APR00118"",""required_roles"":""Project_Manager""}",APR00118,true
AUD001219,2026-06-22T10:00:00,User,U0060,HUMAN_APPROVAL,Approve leave,leave_request,LR0034,Rejected,Medium,"{""approval_request_id"":""APR00119"",""required_roles"":""Project_Manager""}",APR00119,true
AUD001220,2026-11-22T10:00:00,User,U0099,HUMAN_APPROVAL,Approve leave,leave_request,LR0035,Approved,Medium,"{""approval_request_id"":""APR00120"",""required_roles"":""Project_Manager""}",APR00120,true
AUD001221,2026-02-23T10:00:00,User,U0132,HUMAN_APPROVAL,Approve leave,leave_request,LR0036,Pending,Medium,"{""approval_request_id"":""APR00121"",""required_roles"":""Project_Manager""}",APR00121,true
AUD001222,2026-10-05T10:00:00,User,U0065,HUMAN_APPROVAL,Approve leave,leave_request,LR0037,Rejected,Medium,"{""approval_request_id"":""APR00122"",""required_roles"":""Project_Manager""}",APR00122,true
AUD001223,2026-11-13T10:00:00,User,U0058,HUMAN_APPROVAL,Approve leave,leave_request,LR0038,Approved,Medium,"{""approval_request_id"":""APR00123"",""required_roles"":""Project_Manager""}",APR00123,true
AUD001224,2026-07-26T10:00:00,User,U0073,HUMAN_APPROVAL,Approve leave,leave_request,LR0039,Pending,High,"{""approval_request_id"":""APR00124"",""required_roles"":""Project_Manager|HR_Manager""}",APR00124,true
AUD001225,2025-11-03T10:00:00,User,U0056,HUMAN_APPROVAL,Approve leave,leave_request,LR0040,Approved,Medium,"{""approval_request_id"":""APR00125"",""required_roles"":""Project_Manager""}",APR00125,true
AUD001226,2026-08-15T16:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00020,Approved,Medium,"{""approval_request_id"":""APR00126"",""required_roles"":""Project_Manager|Security_Officer""}",APR00126,true
AUD001227,2026-08-19T15:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00021,Rejected,Medium,"{""approval_request_id"":""APR00127"",""required_roles"":""Project_Manager|Security_Officer""}",APR00127,true
AUD001228,2026-07-15T15:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00022,Pending,Medium,"{""approval_request_id"":""APR00128"",""required_roles"":""Project_Manager|Security_Officer""}",APR00128,true
AUD001229,2026-08-14T08:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00023,Approved,High,"{""approval_request_id"":""APR00129"",""required_roles"":""Project_Manager|Security_Officer""}",APR00129,true
AUD001230,2026-08-16T09:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00024,Rejected,Medium,"{""approval_request_id"":""APR00130"",""required_roles"":""Project_Manager|Security_Officer""}",APR00130,true
AUD001231,2026-08-17T13:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00025,Rejected,Medium,"{""approval_request_id"":""APR00131"",""required_roles"":""Project_Manager|Security_Officer""}",APR00131,true
AUD001232,2026-07-16T10:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00026,Approved,Medium,"{""approval_request_id"":""APR00132"",""required_roles"":""Project_Manager|Security_Officer""}",APR00132,true
AUD001233,2026-08-18T09:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00027,Pending,Medium,"{""approval_request_id"":""APR00133"",""required_roles"":""Project_Manager|Security_Officer""}",APR00133,true
AUD001234,2026-07-13T12:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00028,Rejected,High,"{""approval_request_id"":""APR00134"",""required_roles"":""Project_Manager|Security_Officer""}",APR00134,true
AUD001235,2026-07-25T08:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00029,Pending,High,"{""approval_request_id"":""APR00135"",""required_roles"":""Project_Manager|Security_Officer""}",APR00135,true
AUD001236,2026-07-02T16:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00030,Pending,High,"{""approval_request_id"":""APR00136"",""required_roles"":""Project_Manager|Security_Officer""}",APR00136,true
AUD001237,2026-08-26T09:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00031,Approved,High,"{""approval_request_id"":""APR00137"",""required_roles"":""Project_Manager|Security_Officer""}",APR00137,true
AUD001238,2026-08-04T12:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00032,Pending,High,"{""approval_request_id"":""APR00138"",""required_roles"":""Project_Manager|Security_Officer""}",APR00138,true
AUD001239,2026-08-09T08:00:00,User,U0007,HUMAN_APPROVAL,Reassign task,task,T00033,Approved,High,"{""approval_request_id"":""APR00139"",""required_roles"":""Project_Manager|Security_Officer""}",APR00139,true
AUD001240,2026-07-03T14:00:00,User,U0010,HUMAN_APPROVAL,Reassign task,task,T00059,Approved,High,"{""approval_request_id"":""APR00140"",""required_roles"":""Project_Manager""}",APR00140,true
AUD001241,2026-07-09T15:00:00,User,U0010,HUMAN_APPROVAL,Reassign task,task,T00060,Approved,High,"{""approval_request_id"":""APR00141"",""required_roles"":""Project_Manager""}",APR00141,true
AUD001242,2026-08-20T15:00:00,User,U0010,HUMAN_APPROVAL,Reassign task,task,T00061,Rejected,High,"{""approval_request_id"":""APR00142"",""required_roles"":""Project_Manager""}",APR00142,true
AUD001243,2026-07-03T12:00:00,User,U0010,HUMAN_APPROVAL,Reassign task,task,T00062,Pending,High,"{""approval_request_id"":""APR00143"",""required_roles"":""Project_Manager""}",APR00143,true
AUD001244,2026-07-18T09:00:00,User,U0010,HUMAN_APPROVAL,Reassign task,task,T00063,Pending,High,"{""approval_request_id"":""APR00144"",""required_roles"":""Project_Manager""}",APR00144,true
AUD001245,2026-08-10T15:00:00,User,U0010,HUMAN_APPROVAL,Reassign task,task,T00064,Approved,High,"{""approval_request_id"":""APR00145"",""required_roles"":""Project_Manager""}",APR00145,true
AUD001246,2026-06-29T12:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00086,Approved,Medium,"{""approval_request_id"":""APR00146"",""required_roles"":""Project_Manager|Security_Officer""}",APR00146,true
AUD001247,2026-08-17T09:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00087,Pending,Medium,"{""approval_request_id"":""APR00147"",""required_roles"":""Project_Manager|Security_Officer""}",APR00147,true
AUD001248,2026-08-13T09:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00088,Approved,Medium,"{""approval_request_id"":""APR00148"",""required_roles"":""Project_Manager|Security_Officer""}",APR00148,true
AUD001249,2026-07-27T14:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00089,Approved,Medium,"{""approval_request_id"":""APR00149"",""required_roles"":""Project_Manager|Security_Officer""}",APR00149,true
AUD001250,2026-07-05T09:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00090,Approved,Medium,"{""approval_request_id"":""APR00150"",""required_roles"":""Project_Manager|Security_Officer""}",APR00150,true
AUD001251,2026-07-10T10:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00091,Approved,Medium,"{""approval_request_id"":""APR00151"",""required_roles"":""Project_Manager|Security_Officer""}",APR00151,true
AUD001252,2026-08-18T09:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00092,Pending,Medium,"{""approval_request_id"":""APR00152"",""required_roles"":""Project_Manager|Security_Officer""}",APR00152,true
AUD001253,2026-07-29T09:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00093,Approved,High,"{""approval_request_id"":""APR00153"",""required_roles"":""Project_Manager|Security_Officer""}",APR00153,true
AUD001254,2026-08-04T15:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00094,Pending,High,"{""approval_request_id"":""APR00154"",""required_roles"":""Project_Manager|Security_Officer""}",APR00154,true
AUD001255,2026-07-03T10:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00095,Approved,High,"{""approval_request_id"":""APR00155"",""required_roles"":""Project_Manager|Security_Officer""}",APR00155,true
AUD001256,2026-07-14T09:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00096,Approved,High,"{""approval_request_id"":""APR00156"",""required_roles"":""Project_Manager|Security_Officer""}",APR00156,true
AUD001257,2026-08-12T14:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00097,Pending,High,"{""approval_request_id"":""APR00157"",""required_roles"":""Project_Manager|Security_Officer""}",APR00157,true
AUD001258,2026-07-09T14:00:00,User,U0005,HUMAN_APPROVAL,Reassign task,task,T00098,Approved,High,"{""approval_request_id"":""APR00158"",""required_roles"":""Project_Manager|Security_Officer""}",APR00158,true
AUD001259,2026-07-18T12:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00122,Pending,Medium,"{""approval_request_id"":""APR00159"",""required_roles"":""Project_Manager|Security_Officer""}",APR00159,true
AUD001260,2026-07-27T14:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00123,Approved,Medium,"{""approval_request_id"":""APR00160"",""required_roles"":""Project_Manager|Security_Officer""}",APR00160,true
AUD001261,2026-08-04T11:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00124,Approved,Medium,"{""approval_request_id"":""APR00161"",""required_roles"":""Project_Manager|Security_Officer""}",APR00161,true
AUD001262,2026-07-15T09:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00125,Approved,Medium,"{""approval_request_id"":""APR00162"",""required_roles"":""Project_Manager|Security_Officer""}",APR00162,true
AUD001263,2026-08-08T13:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00126,Approved,High,"{""approval_request_id"":""APR00163"",""required_roles"":""Project_Manager|Security_Officer""}",APR00163,true
AUD001264,2026-07-16T16:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00127,Approved,High,"{""approval_request_id"":""APR00164"",""required_roles"":""Project_Manager|Security_Officer""}",APR00164,true
AUD001265,2026-07-23T08:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00128,Approved,High,"{""approval_request_id"":""APR00165"",""required_roles"":""Project_Manager|Security_Officer""}",APR00165,true
AUD001266,2026-07-27T12:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00129,Approved,High,"{""approval_request_id"":""APR00166"",""required_roles"":""Project_Manager|Security_Officer""}",APR00166,true
AUD001267,2026-08-18T13:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00130,Approved,High,"{""approval_request_id"":""APR00167"",""required_roles"":""Project_Manager|Security_Officer""}",APR00167,true
AUD001268,2026-07-30T13:00:00,User,U0002,HUMAN_APPROVAL,Reassign task,task,T00131,Approved,High,"{""approval_request_id"":""APR00168"",""required_roles"":""Project_Manager|Security_Officer""}",APR00168,true
AUD001269,2026-07-09T08:00:00,User,U0008,HUMAN_APPROVAL,Reassign task,task,T00145,Pending,High,"{""approval_request_id"":""APR00169"",""required_roles"":""Project_Manager|Security_Officer""}",APR00169,true
AUD001270,2026-07-30T13:00:00,User,U0008,HUMAN_APPROVAL,Reassign task,task,T00146,Rejected,High,"{""approval_request_id"":""APR00170"",""required_roles"":""Project_Manager|Security_Officer""}",APR00170,true
AUD001271,2026-05-28T10:00:00,User,U0046,HUMAN_APPROVAL,Approve discount,sales_order,SO000002,Rejected,High,"{""approval_request_id"":""APR00171"",""required_roles"":""Finance_Manager""}",APR00171,true
AUD001272,2026-07-20T10:00:00,User,U0147,HUMAN_APPROVAL,Approve discount,sales_order,SO000005,Approved,High,"{""approval_request_id"":""APR00172"",""required_roles"":""Finance_Manager""}",APR00172,true
AUD001273,2025-09-01T10:00:00,User,U0163,HUMAN_APPROVAL,Approve discount,sales_order,SO000006,Approved,High,"{""approval_request_id"":""APR00173"",""required_roles"":""Finance_Manager""}",APR00173,true
AUD001274,2026-07-25T10:00:00,User,U0046,HUMAN_APPROVAL,Approve discount,sales_order,SO000007,Approved,High,"{""approval_request_id"":""APR00174"",""required_roles"":""Finance_Manager""}",APR00174,true
AUD001275,2026-03-28T10:00:00,User,U0047,HUMAN_APPROVAL,Approve discount,sales_order,SO000008,Approved,High,"{""approval_request_id"":""APR00175"",""required_roles"":""Finance_Manager""}",APR00175,true
AUD001276,2025-12-01T10:00:00,User,U0132,HUMAN_APPROVAL,Approve discount,sales_order,SO000017,Rejected,High,"{""approval_request_id"":""APR00176"",""required_roles"":""Finance_Manager""}",APR00176,true
AUD001277,2025-06-03T10:00:00,User,U0097,HUMAN_APPROVAL,Approve discount,sales_order,SO000018,Rejected,High,"{""approval_request_id"":""APR00177"",""required_roles"":""Finance_Manager|Executive""}",APR00177,true
AUD001278,2026-01-03T10:00:00,User,U0057,HUMAN_APPROVAL,Approve discount,sales_order,SO000019,Pending,High,"{""approval_request_id"":""APR00178"",""required_roles"":""Finance_Manager""}",APR00178,true
AUD001279,2026-01-16T10:00:00,User,U0075,HUMAN_APPROVAL,Approve discount,sales_order,SO000022,Approved,High,"{""approval_request_id"":""APR00179"",""required_roles"":""Finance_Manager""}",APR00179,true
AUD001280,2026-01-08T10:00:00,User,U0097,HUMAN_APPROVAL,Approve discount,sales_order,SO000023,Rejected,High,"{""approval_request_id"":""APR00180"",""required_roles"":""Finance_Manager""}",APR00180,true
AUD001281,2025-03-01T10:00:00,User,U0163,HUMAN_APPROVAL,Approve discount,sales_order,SO000024,Approved,High,"{""approval_request_id"":""APR00181"",""required_roles"":""Finance_Manager|Executive""}",APR00181,true
AUD001282,2026-08-22T10:00:00,User,U0097,HUMAN_APPROVAL,Approve discount,sales_order,SO000037,Approved,High,"{""approval_request_id"":""APR00182"",""required_roles"":""Finance_Manager""}",APR00182,true
AUD001283,2025-02-15T10:00:00,User,U0047,HUMAN_APPROVAL,Approve discount,sales_order,SO000039,Approved,High,"{""approval_request_id"":""APR00183"",""required_roles"":""Finance_Manager""}",APR00183,true
AUD001284,2025-03-04T10:00:00,User,U0188,HUMAN_APPROVAL,Approve discount,sales_order,SO000040,Approved,High,"{""approval_request_id"":""APR00184"",""required_roles"":""Finance_Manager""}",APR00184,true
AUD001285,2025-10-15T10:00:00,User,U0147,HUMAN_APPROVAL,Approve discount,sales_order,SO000044,Pending,High,"{""approval_request_id"":""APR00185"",""required_roles"":""Finance_Manager""}",APR00185,true
AUD001286,2025-07-08T10:00:00,User,U0005,HUMAN_APPROVAL,Approve discount,sales_order,SO000051,Approved,High,"{""approval_request_id"":""APR00186"",""required_roles"":""Finance_Manager|Executive""}",APR00186,true
AUD001287,2026-08-21T10:00:00,User,U0147,HUMAN_APPROVAL,Approve discount,sales_order,SO000056,Approved,High,"{""approval_request_id"":""APR00187"",""required_roles"":""Finance_Manager""}",APR00187,true
AUD001288,2025-05-21T10:00:00,User,U0118,HUMAN_APPROVAL,Approve discount,sales_order,SO000060,Approved,High,"{""approval_request_id"":""APR00188"",""required_roles"":""Finance_Manager""}",APR00188,true
AUD001289,2026-07-11T10:00:00,User,U0075,HUMAN_APPROVAL,Approve discount,sales_order,SO000066,Rejected,High,"{""approval_request_id"":""APR00189"",""required_roles"":""Finance_Manager""}",APR00189,true
AUD001290,2025-11-16T10:00:00,User,U0063,HUMAN_APPROVAL,Approve discount,sales_order,SO000069,Approved,High,"{""approval_request_id"":""APR00190"",""required_roles"":""Finance_Manager""}",APR00190,true
AUD001291,2025-07-20T10:00:00,User,U0039,HUMAN_APPROVAL,Approve discount,sales_order,SO000071,Approved,High,"{""approval_request_id"":""APR00191"",""required_roles"":""Finance_Manager""}",APR00191,true
AUD001292,2025-01-29T10:00:00,User,U0163,HUMAN_APPROVAL,Approve discount,sales_order,SO000074,Approved,High,"{""approval_request_id"":""APR00192"",""required_roles"":""Finance_Manager""}",APR00192,true
AUD001293,2026-03-23T10:00:00,User,U0046,HUMAN_APPROVAL,Approve discount,sales_order,SO000075,Approved,High,"{""approval_request_id"":""APR00193"",""required_roles"":""Finance_Manager""}",APR00193,true
AUD001294,2026-02-24T10:00:00,User,U0046,HUMAN_APPROVAL,Approve discount,sales_order,SO000077,Approved,High,"{""approval_request_id"":""APR00194"",""required_roles"":""Finance_Manager""}",APR00194,true
AUD001295,2026-07-19T10:00:00,User,U0163,HUMAN_APPROVAL,Approve discount,sales_order,SO000078,Pending,High,"{""approval_request_id"":""APR00195"",""required_roles"":""Finance_Manager""}",APR00195,true
AUD001296,2026-07-03T10:00:00,User,U0039,HUMAN_APPROVAL,Approve discount,sales_order,SO000079,Approved,High,"{""approval_request_id"":""APR00196"",""required_roles"":""Finance_Manager""}",APR00196,true
AUD001297,2026-07-22T10:00:00,User,U0063,HUMAN_APPROVAL,Approve discount,sales_order,SO000081,Pending,High,"{""approval_request_id"":""APR00197"",""required_roles"":""Finance_Manager""}",APR00197,true
